epoch,classification_loss,feature_loss,loss
1,0.004798038952707784,0.003277541731665956,0.004037790370625217
2,0.0028189366133940384,0.003168488104143407,0.0029937124146693726
3,0.004518495042092826,0.003067192489497091,0.003792843755857065
4,0.0027958003572676696,0.002971642630255679,0.0028837214808956515
0,0.010164629230020204,0.009174881810350798,0.009669755459848292
1,0.008417819705600111,0.008759781280986784,0.008588800635529546
2,0.01021088576125316,0.008390499115282692,0.009300692569856281
3,0.008347557189309312,0.008052325759596964,0.008199941592288158
4,0.004204888185684956,0.0077544832513412095,0.005979685677164347
0,0.003102846270094898,0.0036872797847935564,0.0033950630111176886
1,0.00280951523213511,0.0035686297374124434,0.003189072507666424
2,0.0018134489126656794,0.0034534540737229513,0.0026334514742058406
3,0.002249100461329629,0.0033551419000127126,0.0028021212017004626
4,0.0017845018900981991,0.0032587712946512575,0.002521636563270898
0,0.00433171202805569,0.0043979687939210595,0.004364840390314008
1,0.002105113473279322,0.004230885160590022,0.0031679993425779863
2,0.004130432634045109,0.0040815981866638516,0.004106015407071426
3,0.004257448084855441,0.003951259936978359,0.004104354002132512
4,0.0022187563005079537,0.0038292711918673865,0.0030240137286188943
0,0.0034877477545949926,0.0055169480508150785,0.004502347879901119
1,0.004057080034172253,0.005316994526166548,0.004687037237312236
2,0.0036904580581283036,0.0051163447472102165,0.004403401468596534
3,0.003700780158751735,0.004944260141467278,0.004322520205921426
4,0.0020397532714968095,0.004785327101339268,0.0034125402176514177
0,0.003123288340980142,0.005681110351405351,0.004402199375340942
1,0.0038272007865399666,0.005461140864964563,0.004644170867367193
2,0.0037525698687049286,0.005257480303709333,0.0045050250947696905
3,0.0037525112906800265,0.005085890685888178,0.004419200979499714
4,0.0026233603431780753,0.004915261043451454,0.003769310724370681
0,0.003971218420213894,0.004407481788891856,0.004189350168794257
1,0.005168441543568539,0.0042876277495851375,0.004728034632024923
2,0.003180057952881836,0.004172551550898167,0.003676304796344328
3,0.0028958984426359032,0.004060369874024196,0.003478134207132204
4,0.0027424667387982125,0.003959508678235579,0.0033509877227138863
